Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Total unfounded crimes
2020,236708,Spokane Falls Community College,5,SFCC Pullman Campus,4189,4
2020,485476,Studio Beauty School,1,Main Campus,76,0
2020,236744,Stylemaster College of Hair Design,1,Main Campus,45,0
2020,459550,Summit Salon Academy,1,Main Campus,133,0
2020,236753,Tacoma Community College,1,Tacoma Community College,5823,0
2020,235167,The Evergreen State College,1,Main Campus,2281,0
2020,235167,The Evergreen State College,2,Tacoma Campus,2281,0
2020,441131,The Seattle School of Theology & Psychology,1,The Seattle School of Theology & Psychology Main Campus,266,0
2020,484826,Tint School of Makeup & Cosmetology-Seattle,1,Tint School of Makeup & Cosmetology,72,0
2020,235352,Toni & Guy Hairdressing Academy-Shoreline,1,Evergreen Beauty College - Shoreline,48,0
2020,236328,University of Puget Sound,1,Main Campus,2130,0
2020,377555,University of Washington-Bothell Campus,1,Bothell Campus,6304,0
2020,236948,University of Washington-Seattle Campus,1,Main Campus,48149,3
2020,377564,University of Washington-Tacoma Campus,1,Tacoma Campus,5364,0
2020,451626,Victoria's Academy of Cosmetology,1,Victoria's Academy of Cosmetology,45,0
2020,236887,Walla Walla Community College,1,Walla Walla Campus,2940,0
2020,236887,Walla Walla Community College,2,Clarkston Center,2940,0
2020,236896,Walla Walla University,1,Main Campus,1737,0
2020,236896,Walla Walla University,2,Billings,1737,0
2020,236896,Walla Walla University,3,Missoula,1737,0
2020,236896,Walla Walla University,4,Rosario,1737,0
2020,236896,Walla Walla University,6,Portland,1737,0
2020,236939,Washington State University,1,Pullman Campus,31159,7
2020,236939,Washington State University,2,Vancouver Campus,31159,0
2020,236939,Washington State University,3,Spokane Campus,31159,0
2020,236939,Washington State University,4,Tri Cities,31159,0
2020,236939,Washington State University,5,Everett Campus,31159,0
2020,236975,Wenatchee Valley College,1,Main Campus,3090,0
2020,237011,Western Washington University,1,Bellingham Campus,15197,0
2020,237011,Western Washington University,2,WWU at Shannon Point Marine Center,15197,0
2020,237011,Western Washington University,3,WWU at Bremerton Center at Olympic College,15197,0
2020,237011,Western Washington University,4,WWU at Everett University Center,15197,0
2020,237011,Western Washington University,6,WWU at Peninsula College,15197,0
2020,237011,Western Washington University,7,WWU Center at Olympic College- Poulsbo,15197,0
2020,237039,Whatcom Community College,1,Main Campus,2719,0
2020,237057,Whitman College,1,Whitman College,1360,0
2020,237066,Whitworth University,1,Main Campus,2756,0
2020,237109,Yakima Valley College,1,Main Campus,3954,0
2020,237109,Yakima Valley College,2,Grand View Campus,3954,0
